<xid>	<yid>	<x in nm>	<y in nm>	<Rg>	<Spring Const k>	<log10(k)>
41	129	6560.0	20640.0	441.9449739514205	0.0022627251330839255	-2.6453681992203077
41	130	6560.0	20800.0	837.4306196264664	0.0011941287750453253	-2.922948836292133
41	131	6560.0	20960.0	1179.822755235065	0.0008475849406725186	-3.0718167681492172
41	132	6560.0	21120.0	559.0453836508067	0.0017887635409303804	-2.7474470656128323
41	133	6560.0	21280.0	823.7275029194222	0.001213993701140049	-2.9157835666110214
41	134	6560.0	21440.0	375.6072533211018	0.002662355402240097	-2.574733970300448
41	135	6560.0	21600.0	1172.282557008146	0.0008530366625535752	-3.0690323029443842
41	136	6560.0	21760.0	995.9798300194306	0.0010040363969825484	-2.9982505434438202
41	137	6560.0	21920.0	621.123513507163	0.0016099857407643732	-2.7931779703872635
41	138	6560.0	22080.0			
41	139	6560.0	22240.0			
41	142	6560.0	22720.0	41.33401975488878	0.024193146612161404	-1.6163076426994711
41	143	6560.0	22880.0	404.4334980973954	0.0024725943936503023	-2.606847119808058
41	144	6560.0	23040.0	822.2178525675151	0.001216222679764651	-2.914986902251418
41	145	6560.0	23200.0	1089.0036795872086	0.0009182705428314569	-3.0370293471770062
41	146	6560.0	23360.0	1138.3031211386422	0.0008785006220484594	-3.0562579266534695
41	147	6560.0	23520.0	206.29169529294865	0.00484750488176429	-2.3144817448852084
41	148	6560.0	23680.0	667.1614554810766	0.0014988875508087024	-2.8242309474686738
41	149	6560.0	23840.0			
41	150	6560.0	24000.0	461.6773743793085	0.0021660147442668747	-2.664338591417093
41	151	6560.0	24160.0	1659.3040247410954	0.0006026623120835448	-3.219925966597331
41	152	6560.0	24320.0	269.4929551248525	0.003710672138114755	-2.4305474166827126
41	154	6560.0	24640.0	47.29147255427784	0.021145461242558478	-1.674782837217803
41	155	6560.0	24800.0	1614.4693171034455	0.0006193985784716687	-3.2080297956899497
41	156	6560.0	24960.0			
41	157	6560.0	25120.0	909.5610370228604	0.0010994314392282687	-2.9588318481524167
41	158	6560.0	25280.0	1738.7259666729979	0.0005751337583768138	-3.240231140059235
41	159	6560.0	25440.0	1278.770595963044	0.000782001090075815	-3.1067926415519405
41	160	6560.0	25600.0			
41	162	6560.0	25920.0			
41	164	6560.0	26240.0	2447.870595752952	0.0004085183268000347	-3.388788455534035
41	169	6560.0	27040.0	1283.763936326272	0.0007789594112307634	-3.1084851712590797
41	170	6560.0	27200.0	779.8843755534268	0.0012822413569836852	-2.892030219637481
41	186	6560.0	29760.0	528.5221489928892	0.0018920682925124752	-2.7230631921804953
41	188	6560.0	30080.0	158.06071267780143	0.006326682849004029	-2.1988239357921135
41	189	6560.0	30240.0	739.2487060843838	0.0013527247214225788	-2.868790573048133
41	190	6560.0	30400.0	921.4590248174472	0.0010852354505921874	-2.9644760278987388
41	191	6560.0	30560.0			
41	192	6560.0	30720.0	712.9481107375108	0.0014026266216843576	-2.853057922502048
41	193	6560.0	30880.0	220.59659448540856	0.004533161549174076	-2.3435988036272395
41	194	6560.0	31040.0	2128.739793782399	0.000469761500640327	-3.3281225787559254
41	195	6560.0	31200.0	1769.9519314699269	0.00056498709497128	-3.2479614719093566
41	196	6560.0	31360.0	808.3678647265923	0.0012370605557634603	-2.907609040556634
41	197	6560.0	31520.0	611.2851491517345	0.0016358977498270254	-2.7862438449640026
41	198	6560.0	31680.0	918.0461948685178	0.0010892698053644454	-2.962864534874151
41	199	6560.0	31840.0	490.7772077480423	0.0020375844358961857	-2.69088438539339
41	200	6560.0	32000.0			
41	201	6560.0	32160.0			
41	202	6560.0	32320.0			
41	207	6560.0	33120.0			
41	208	6560.0	33280.0	202.34238853279857	0.004942118195060773	-2.30608687227897
41	209	6560.0	33440.0			
42	9	6720.0	1440.0			
42	10	6720.0	1600.0	756.7560628146974	0.001321429783172896	-2.8789559090292323
42	11	6720.0	1760.0	1391.647506579963	0.0007185727673651682	-3.143529245810945
42	12	6720.0	1920.0			
42	13	6720.0	2080.0			
42	16	6720.0	2560.0	425.65213877225034	0.0023493362511566294	-2.629054819931263
42	17	6720.0	2720.0	2415.791238587778	0.00041394305270540656	-3.3830594018668814
42	18	6720.0	2880.0			
42	19	6720.0	3040.0	29.381040545787712	0.034035554269822056	-1.4680671725056833
42	20	6720.0	3200.0			
42	73	6720.0	11680.0	82.87551036478564	0.012066290700333432	-1.9184262158976282
42	74	6720.0	11840.0	11.719263065574387	0.08532959746739739	-1.0689003030970043
42	83	6720.0	13280.0			
42	84	6720.0	13440.0	677.2000434214401	0.0014766685408755544	-2.830716977283459
42	85	6720.0	13600.0	613.2567451847492	0.0016306384036570863	-2.787642333691152
42	86	6720.0	13760.0	788.0310201041012	0.0012689855785980317	-2.8965433134221468
42	87	6720.0	13920.0	912.9681885241855	0.0010953284162249963	-2.960455645235176
42	88	6720.0	14080.0	62.51315170896194	0.01599663387083136	-1.7959713951642926
42	90	6720.0	14400.0			
42	91	6720.0	14560.0	159.61992394490477	0.006264882072899403	-2.2030870995415115
42	92	6720.0	14720.0	1591.9067250654514	0.0006281775083014898	-3.20191761743675
42	93	6720.0	14880.0	86.6307705726775	0.011543242584470214	-1.937672177425363
42	96	6720.0	15360.0			
42	100	6720.0	16000.0	100.42641204739854	0.009957539850453157	-2.001847946852124
42	101	6720.0	16160.0	1468.0633679257767	0.0006811695066084904	-3.166744802001399
42	102	6720.0	16320.0	313.4318987944374	0.0031904857286266337	-2.4961431936814784
42	108	6720.0	17280.0			
42	109	6720.0	17440.0			
42	115	6720.0	18400.0	2665.1342249249196	0.00037521562353137067	-3.4257190864118536
42	116	6720.0	18560.0			
42	117	6720.0	18720.0			
42	118	6720.0	18880.0	573.4146565916675	0.001743938681204842	-2.7584687894049114
42	119	6720.0	19040.0	273.1422556285117	0.0036610959285627866	-2.436388891522822
42	120	6720.0	19200.0	540.6902846335348	0.0018494876427782919	-2.7329485660469532
42	121	6720.0	19360.0	807.7486348538002	0.0012380089013471333	-2.907276232705203
42	122	6720.0	19520.0	602.7914232984045	0.001658948620284138	-2.7801670644112164
42	123	6720.0	19680.0	626.4030560578751	0.0015964162216788535	-2.7968538678650754
42	124	6720.0	19840.0	341.60878188902404	0.0029273252123970944	-2.53352902676205
42	125	6720.0	20000.0	760.434505470104	0.001315037643356012	-2.881061815183496
42	126	6720.0	20160.0	655.335809518524	0.0015259352311827751	-2.816463899760482
42	127	6720.0	20320.0	668.5237033666581	0.001495833274069477	-2.825116810339727
42	128	6720.0	20480.0	528.4947286631734	0.0018921664602587398	-2.723040659904726
42	129	6720.0	20640.0	1072.6414777954487	0.0009322779518607229	-3.030454586613063
42	130	6720.0	20800.0	1177.2100063529524	0.0008494661059652757	-3.070853944971408
42	131	6720.0	20960.0	924.8645258836813	0.0010812394377917446	-2.9660781219605785
42	132	6720.0	21120.0	619.8386047031117	0.0016133231980266487	-2.7922786214150794
42	133	6720.0	21280.0	666.9129050667381	0.001499446168161838	-2.8240691212948668
42	134	6720.0	21440.0			
42	136	6720.0	21760.0	106.27254479782313	0.009409768081703863	-2.026421080300423
42	137	6720.0	21920.0	1808.5344494425538	0.0005529338964531369	-3.2573267857325914
42	138	6720.0	22080.0	599.1850454839594	0.0016689335081657521	-2.777560965664637
42	139	6720.0	22240.0	636.4754062898176	0.001571152616609749	-2.8037816269700717
42	140	6720.0	22400.0	968.3045468845096	0.001032732938430858	-2.986011971182205
42	141	6720.0	22560.0	1227.2508156611013	0.0008148293627014745	-3.088933329414806
42	142	6720.0	22720.0	1724.4465459108937	0.0005798962005353295	-3.236649736728498
42	143	6720.0	22880.0	1029.8107360119193	0.0009710522186558616	-3.012757415133894
42	144	6720.0	23040.0	402.3356321141299	0.0024854870416158707	-2.604588496765333
42	145	6720.0	23200.0	69.31690839442572	0.014426494533048407	-1.8408391844922132
42	146	6720.0	23360.0			
42	149	6720.0	23840.0			
42	150	6720.0	24000.0	869.0844926082532	0.0011506361101886074	-2.9390620007176373
42	151	6720.0	24160.0	378.8686805062038	0.0026394369644487554	-2.5784887054451655
42	154	6720.0	24640.0	1147.712603210316	0.0008712982650908052	-3.059833150722312
42	155	6720.0	24800.0	733.3765705379901	0.0013635559686157146	-2.865327031274161
42	156	6720.0	24960.0	344.2925138841654	0.0029045069517150248	-2.5369275797359148
42	157	6720.0	25120.0			
42	158	6720.0	25280.0	86.48734639101443	0.011562385039297433	-1.9369525722677834
42	169	6720.0	27040.0	965.4404890765582	0.0010357966247681388	-2.98472550850152
42	170	6720.0	27200.0	34.15098716528301	0.029281730427300017	-1.533403261875203
42	175	6720.0	28000.0	578.5761737825098	0.001728380886240756	-2.7623605450951674
42	189	6720.0	30240.0			
42	190	6720.0	30400.0			
42	191	6720.0	30560.0			
42	192	6720.0	30720.0	670.0612311837076	0.0014924009231715044	-2.826114490984622
42	193	6720.0	30880.0	414.6926039626512	0.0024114247286890697	-2.6177262897964946
42	195	6720.0	31200.0	1440.7824995603514	0.0006940672865648671	-3.15859842469312
42	196	6720.0	31360.0	1559.7555719614256	0.0006411260956372023	-3.1930565457483238
42	197	6720.0	31520.0	807.336976381553	0.0012386401580192126	-2.907054843813427
42	198	6720.0	31680.0	477.30141131451705	0.0020951121792117467	-2.6787927185170943
42	199	6720.0	31840.0	519.3639378416146	0.0019254321048084787	-2.7154717909996506
42	200	6720.0	32000.0	2128.093671433121	0.00046990412754085705	-3.3279907402072135
42	201	6720.0	32160.0	1828.843551513879	0.0005467936276846757	-3.262176555328627
42	202	6720.0	32320.0			
42	204	6720.0	32640.0	774.8921945684571	0.0012905020943679876	-2.8892412862989407
42	205	6720.0	32800.0	499.0527137685679	0.002003796337361954	-2.6981464215546205
43	9	6880.0	1440.0	311.6239310270347	0.0032089961663221743	-2.493630801740931
43	10	6880.0	1600.0	1576.220505561547	0.0006344290005564534	-3.1976169730836213
43	11	6880.0	1760.0	516.3405227977918	0.0019367064095250528	-2.7129362101467183
43	12	6880.0	1920.0			
43	13	6880.0	2080.0			
43	15	6880.0	2400.0	478.2525762628052	0.0020909453490334964	-2.67965731817389
43	17	6880.0	2720.0			
43	18	6880.0	2880.0	1135.8338471711584	0.000880410460113107	-3.0553148062567903
43	19	6880.0	3040.0	1457.6555457178852	0.0006860331324074968	-3.1636549092578634
43	20	6880.0	3200.0	338.4540324823852	0.0029546109782339347	-2.529499692829541
43	29	6880.0	4640.0			
43	53	6880.0	8480.0			
43	54	6880.0	8640.0	319.82185779551514	0.00312674063896962	-2.5049081416978574
43	85	6880.0	13600.0	448.3791782956092	0.0022302552134584536	-2.6516454367479136
43	86	6880.0	13760.0	603.8530216304553	0.0016560321206970426	-2.780931243815515
43	87	6880.0	13920.0	1573.9377462571963	0.0006353491441310098	-3.1969875507729473
43	88	6880.0	14080.0	1276.4179457551081	0.0007834424479267379	-3.105992901513034
43	89	6880.0	14240.0	368.6060860907761	0.0027129231929006493	-2.566562501620493
43	90	6880.0	14400.0	788.373442758859	0.0012684344065428794	-2.8967319861584686
43	91	6880.0	14560.0	1572.3840016835359	0.0006359769616895808	-3.1965586164149644
43	92	6880.0	14720.0			
43	94	6880.0	15040.0			
43	95	6880.0	15200.0			
43	96	6880.0	15360.0	3284.1925807299745	0.0003044888432753633	-3.516428615650852
43	97	6880.0	15520.0			
43	101	6880.0	16160.0			
43	102	6880.0	16320.0			
43	103	6880.0	16480.0			
43	105	6880.0	16800.0			
43	107	6880.0	17120.0			
43	108	6880.0	17280.0	1106.7799781165202	0.0009035219463418243	-3.0440612940611054
43	109	6880.0	17440.0	710.9929155164878	0.0014064837752617667	-2.8518652733494214
43	110	6880.0	17600.0			
43	113	6880.0	18080.0			
43	114	6880.0	18240.0	1692.014081365392	0.0005910116298754661	-3.228403973025605
43	115	6880.0	18400.0	1140.7723024797635	0.0008765991230907706	-3.0571989681299607
43	116	6880.0	18560.0			
43	117	6880.0	18720.0	159.22570233307164	0.006280393085710366	-2.202013173203513
43	118	6880.0	18880.0	1043.912157485903	0.0009579350071066722	-3.018663955443834
43	119	6880.0	19040.0	522.2080480772483	0.0019149455924357443	-2.7178435607243925
43	120	6880.0	19200.0	328.6302640313084	0.003042933379698501	-2.5167075557410907
43	121	6880.0	19360.0	112.6896687886804	0.008873927936333143	-2.0518841024371266
43	122	6880.0	19520.0	737.3080259378802	0.0013562852496118796	-2.8676489614245444
43	123	6880.0	19680.0	1078.3793923509209	0.0009273174238056888	-3.032771579975931
43	124	6880.0	19840.0	1091.8052651529906	0.0009159142494700039	-3.0381451843291445
43	125	6880.0	20000.0	944.3699479709678	0.0010589070545378497	-2.975142158374881
43	126	6880.0	20160.0	473.0010198287183	0.0021141603465508743	-2.6748620771130915
43	127	6880.0	20320.0	393.1676330372224	0.002543444363095186	-2.594577757959902
43	128	6880.0	20480.0	617.9371767490626	0.001618287485567629	-2.79094432431521
43	129	6880.0	20640.0	111.14584840812375	0.008997187158336622	-2.0458932452885747
43	130	6880.0	20800.0	657.9348978249358	0.0015199072177291338	-2.818182922619782
43	131	6880.0	20960.0	365.3346426135708	0.0027372164677460942	-2.5626908558488437
43	132	6880.0	21120.0	829.5083689990614	0.001205533346464804	-2.918820772026174
43	133	6880.0	21280.0	638.7141641355361	0.0015656455675340222	-2.8053065471861625
43	135	6880.0	21600.0			
43	136	6880.0	21760.0			
43	137	6880.0	21920.0	302.8375064248797	0.003302100891680849	-2.4812096615302592
43	138	6880.0	22080.0	1140.6052893766628	0.0008767274790970826	-3.0571353812257405
43	139	6880.0	22240.0	483.3471245734027	0.0020689064838910337	-2.684259139323613
43	140	6880.0	22400.0	517.4201765656287	0.0019326652598618981	-2.7138433598275054
43	141	6880.0	22560.0	336.21622995888384	0.0029742764057591473	-2.5266186740393715
43	142	6880.0	22720.0	398.68518995815987	0.0025082446631763404	-2.6006301031344026
43	143	6880.0	22880.0	391.74630647816736	0.0025526724399524917	-2.593004910478949
43	151	6880.0	24160.0			
43	152	6880.0	24320.0			
43	153	6880.0	24480.0			
43	154	6880.0	24640.0			
43	175	6880.0	28000.0	5315.8131582669	0.00018811797371862994	-3.7255697078313226
43	176	6880.0	28160.0			
43	177	6880.0	28320.0	409.9837728786664	0.00243912092661274	-2.6127666677228643
43	178	6880.0	28480.0	190.5734197236788	0.005247321486123019	-2.2800623271925264
43	179	6880.0	28640.0	1957.0028890326394	0.0005109854490272659	-3.2915914667872843
43	180	6880.0	28800.0	20.792099529957174	0.04809519108732641	-1.3178983454275333
43	190	6880.0	30400.0	992.8156555145111	0.001007236332793086	-2.9968686168488086
43	191	6880.0	30560.0	419.3487994321165	0.0023846497268007047	-2.6225754039988733
43	192	6880.0	30720.0	125.61849784108423	0.007960611034093614	-2.0990535957610277
43	193	6880.0	30880.0			
43	194	6880.0	31040.0	244.37063420122004	0.004092144718078435	-2.3880490159296874
43	195	6880.0	31200.0	731.8166966484127	0.0013664624004615063	-2.8644023138408747
43	196	6880.0	31360.0	1414.495592582722	0.0007069657941981309	-3.1506015985798705
43	197	6880.0	31520.0	1088.244212171972	0.0009189113884687244	-3.036726366039903
43	198	6880.0	31680.0	581.741551563056	0.0017189764033755947	-2.764730084891835
43	199	6880.0	31840.0	1008.2747200503497	0.0009917931890130731	-3.003578878485114
43	200	6880.0	32000.0	1780.2455810009392	0.0005617202540324533	-3.250479916419486
43	201	6880.0	32160.0	1856.9314138947857	0.0005385228514727795	-3.2687958632889944
43	202	6880.0	32320.0	318.8768744332545	0.0031360066539077745	-2.5036230245104423
43	203	6880.0	32480.0	1691.0799424271218	0.0005913380999391137	-3.228164138487352
43	204	6880.0	32640.0	3181.395557816704	0.0003143274647325748	-3.5026176703324454
43	205	6880.0	32800.0	1725.444771091789	0.0005795607119706543	-3.2369010627327244
44	10	7040.0	1600.0	413.80908419962645	0.002416573338244039	-2.616800020342442
44	11	7040.0	1760.0			
44	14	7040.0	2240.0			
44	15	7040.0	2400.0	864.7495440546328	0.0011564041945731542	-2.936890341701595
44	18	7040.0	2880.0			
44	29	7040.0	4640.0	1238.259007420797	0.0008075854841410982	-3.0928114958379544
44	30	7040.0	4800.0	1013.1009680964409	0.0009870684477569331	-3.005652730357286
44	86	7040.0	13760.0	28.342609480011316	0.03528256636726594	-1.4524398328767825
44	87	7040.0	13920.0	787.5331323419898	0.0012697878462918377	-2.896268834068762
44	88	7040.0	14080.0	1817.6812885185022	0.0005501514519165503	-3.2595177365472208
44	89	7040.0	14240.0	249.50135857210904	0.004007994207819062	-2.3970729147640735
44	90	7040.0	14400.0	678.4197106232568	0.0014740137769306714	-2.8314984573066777
44	91	7040.0	14560.0	127.61896532030318	0.007835825948675889	-2.105915219227726
44	92	7040.0	14720.0			
44	93	7040.0	14880.0			
44	94	7040.0	15040.0			
44	96	7040.0	15360.0			
44	102	7040.0	16320.0			
44	107	7040.0	17120.0	82.11435653530815	0.012178138418097601	-1.914419094013279
44	108	7040.0	17280.0	1860.620538871138	0.0005374551011925906	-3.2696578107030767
44	109	7040.0	17440.0	1061.2932028087175	0.0009422466829651742	-3.025835382742732
44	110	7040.0	17600.0	640.0200118013976	0.0015624511445906267	-2.806193553482396
44	111	7040.0	17760.0	1366.4542973822145	0.0007318210363242667	-3.1355951107987963
44	112	7040.0	17920.0	1404.761047697295	0.0007118648410982172	-3.1476024562751106
44	113	7040.0	18080.0	833.7619858973991	0.0011993830576524484	-2.9210420902489656
44	114	7040.0	18240.0			
44	115	7040.0	18400.0	216.77701586156138	0.004613035178224901	-2.3360132335229484
44	116	7040.0	18560.0	972.2757296198239	0.0010285148230440935	-2.987789444834726
44	117	7040.0	18720.0	846.1214269501166	0.0011818634632673772	-2.9274326931456467
44	118	7040.0	18880.0	964.1205858037424	0.0010372146541880408	-2.9841313559712894
44	119	7040.0	19040.0	97.03649190489274	0.010305401404866516	-1.9869350873856537
44	120	7040.0	19200.0	132.49877214767224	0.0075472397501577014	-2.1222118537297225
44	121	7040.0	19360.0	631.9940295005131	0.0015822934289273821	-2.800712975486136
44	122	7040.0	19520.0	754.3095086701538	0.00132571575527796	-2.877549582377153
44	123	7040.0	19680.0	394.2910163545911	0.002536197779106098	-2.5958168820895176
44	124	7040.0	19840.0	665.4480483767236	0.0015027469123087423	-2.823114155702485
44	125	7040.0	20000.0	259.21111606928105	0.003857859242937419	-2.4136536219826326
44	126	7040.0	20160.0	975.7313650002043	0.001024872250570515	-2.989330265661855
44	127	7040.0	20320.0	482.4208813702345	0.002072878763372908	-2.6834260977796864
44	128	7040.0	20480.0	255.40258194976215	0.003915387199165827	-2.407225283377147
44	129	7040.0	20640.0	561.2452480037236	0.001781752279519283	-2.7491526769075976
44	130	7040.0	20800.0	77.05762388684703	0.01297730126571798	-1.8868156131802178
